target,model,feature,window_statistic,false_alarm_window_count,true_negative_window_count,false_alarm_median,true_negative_median,true_negative_iqr,robust_shift_iqr,absolute_robust_shift_iqr
System_Failure,rf_window_features,Abs_Current_Sum,range,13,1714,4.744765996932983,5.826608180999756,3.1528708934783936,-0.3431292370088881,0.3431292370088881
System_Failure,1d_cnn,Current_J0,mean,43,1684,-0.020236773043870927,-0.0622651718556881,0.23963368519907818,0.1753860221149695,0.1753860221149695
System_Failure,1d_cnn,Current_J1,mean,43,1684,-2.2169681027531625,-2.191719313710928,0.3454756438732147,-0.07308413629153143,0.07308413629153143
System_Failure,1d_cnn,Current_J2,mean,43,1684,-1.184737539291382,-1.2071328438818454,0.16534876339137572,0.13544283084509331,0.13544283084509331
System_Failure,1d_cnn,Current_J3,mean,43,1684,-0.7332907676696777,-0.5674157001078128,0.178482112569327,-0.9293652185870154,0.9293652185870154
System_Failure,1d_cnn,Current_J4,mean,43,1684,-0.017979898949852212,-0.007474781974451616,0.19876526860753074,-0.052851874218243486,0.052851874218243486
System_Failure,1d_cnn,Current_J5,mean,43,1684,0.002203054272104055,-0.00649218118051067,0.03949101829202846,0.22018260932942113,0.22018260932942113
System_Failure,1d_cnn,Temperature_J0,mean,43,1684,37.0,33.865624999999994,5.426562500000003,0.577598617909589,0.577598617909589
System_Failure,1d_cnn,Temperature_J1,mean,43,1684,39.98125,36.409375,6.524999999999999,0.5474137931034493,0.5474137931034493
System_Failure,1d_cnn,Temperature_J2,mean,43,1684,40.375,36.853125000000006,6.707812499999996,0.5250407640344742,0.5250407640344742
System_Failure,1d_cnn,Temperature_J3,mean,43,1684,43.0625,39.875,6.439062499999999,0.4950254792526087,0.4950254792526087
System_Failure,1d_cnn,Temperature_J4,mean,43,1684,45.04375,41.440625,7.5,0.48041666666666744,0.48041666666666744
System_Failure,1d_cnn,Temperature_J5,mean,43,1684,44.38125,40.553124999999994,7.7265625,0.49544994944388365,0.49544994944388365
System_Failure,1d_cnn,Speed_J0,mean,43,1684,0.008301562424639997,-0.001457333630969515,0.06644920721646486,0.14686249038034335,0.14686249038034335
System_Failure,1d_cnn,Speed_J1,mean,43,1684,-0.0014791144174523651,0.0006560687033925205,0.017288260723216806,-0.12350479640658699,0.12350479640658699
System_Failure,1d_cnn,Speed_J2,mean,43,1684,0.0014278095503047262,0.0024981015093544557,0.15250242652239193,-0.00701819625730728,0.00701819625730728
System_Failure,1d_cnn,Speed_J3,mean,43,1684,-0.01492426682380028,-0.0038414889946570222,0.15861358137462955,-0.06987281752983583,0.06987281752983583
System_Failure,1d_cnn,Speed_J4,mean,43,1684,-0.001606898364116205,-0.0027158841461641715,0.019943846512003177,0.05560541099133134,0.05560541099133134
System_Failure,1d_cnn,Speed_J5,mean,43,1684,0.009223040752840462,-0.0015654962022381368,0.0975929962783539,0.11054622120943626,0.11054622120943626
System_Failure,1d_cnn,Tool_current,mean,43,1684,0.1060183584690094,0.10039155185222626,0.03553725630044935,0.15833542604446896,0.15833542604446896
System_Failure,1d_cnn,Power_J0,mean,43,1684,0.003035126812757289,0.004214280213000165,0.017864969717403284,-0.06600366073356373,0.06600366073356373
System_Failure,1d_cnn,Power_J1,mean,43,1684,0.0020736544393002987,0.0009461515372095163,0.04473339695387002,0.025204947061218848,0.025204947061218848
System_Failure,1d_cnn,Power_J2,mean,43,1684,0.028700778469647047,0.07319690983276814,0.28675781583187926,-0.15516972478688545,0.15516972478688545
System_Failure,1d_cnn,Power_J3,mean,43,1684,0.08361823413142702,0.10328072416887155,0.14821918003495904,-0.1326582027562622,0.1326582027562622
System_Failure,1d_cnn,Power_J4,mean,43,1684,-0.0011615077765782188,-0.0012508378375059694,0.007160674566429706,0.012475090174680332,0.012475090174680332
System_Failure,1d_cnn,Power_J5,mean,43,1684,0.01598809130337031,0.015694976745816575,0.012360548572050774,0.023713717546203123,0.023713717546203123
System_Failure,1d_cnn,Abs_Current_Sum,mean,43,1684,4.726009273529053,5.006636166572571,0.7973947763442997,-0.3519296857324142,0.3519296857324142
System_Failure,1d_cnn,Current_J0,range,43,1684,1.5193438827991486,2.254526525735855,3.119417853653431,-0.23567943681404144,0.23567943681404144
System_Failure,1d_cnn,Current_J1,range,43,1684,2.0880626440048218,2.2268126010894775,1.6376683712005615,-0.08472408671050982,0.08472408671050982
System_Failure,1d_cnn,Current_J2,range,43,1684,1.4643669128417969,1.5562097430229187,1.3302002400159836,-0.06904436446351735,0.06904436446351735
System_Failure,1d_cnn,Current_J3,range,43,1684,1.7171071469783783,1.5726148337125778,1.1432980373501778,0.12638201811374605,0.12638201811374605
System_Failure,1d_cnn,Current_J4,range,43,1684,1.3369147181510925,1.8914384245872498,1.5795699656009674,-0.35105992042915407,0.35105992042915407
System_Failure,1d_cnn,Current_J5,range,43,1684,0.40567146241664886,0.4340149462223053,0.08178439363837242,-0.34656347677997523,0.34656347677997523
System_Failure,1d_cnn,Temperature_J0,range,43,1684,0.0625,0.0625,0.0,,
System_Failure,1d_cnn,Temperature_J1,range,43,1684,0.0625,0.0625,0.0,,
System_Failure,1d_cnn,Temperature_J2,range,43,1684,0.0625,0.0625,0.0,,
System_Failure,1d_cnn,Temperature_J3,range,43,1684,0.0625,0.0625,0.0,,
System_Failure,1d_cnn,Temperature_J4,range,43,1684,0.0625,0.0625,0.0625,0.0,0.0
System_Failure,1d_cnn,Temperature_J5,range,43,1684,0.0625,0.0625,0.0,,
System_Failure,1d_cnn,Speed_J0,range,43,1684,0.5077455192804337,0.5167206972837448,0.2789051793515682,-0.032180033458603076,0.032180033458603076
System_Failure,1d_cnn,Speed_J1,range,43,1684,0.15270240604877472,0.184156134724617,0.10209442349150777,-0.30808468866527866,0.30808468866527866
System_Failure,1d_cnn,Speed_J2,range,43,1684,2.5288877631537616,2.7419676929712296,3.698172476142645,-0.057617629029492856,0.057617629029492856
System_Failure,1d_cnn,Speed_J3,range,43,1684,1.4046902060508728,1.5590860247612,0.5024637579917908,-0.30727752251705615,0.30727752251705615
System_Failure,1d_cnn,Speed_J4,range,43,1684,0.09576483443379402,0.14743825607001781,0.11095762345939875,-0.4657041132025684,0.4657041132025684
System_Failure,1d_cnn,Speed_J5,range,43,1684,1.2558387517929077,1.2971543669700623,0.4480323791503906,-0.09221569042733442,0.09221569042733442
System_Failure,1d_cnn,Tool_current,range,43,1684,0.12789946794509888,0.11232593655586243,0.2939906120300293,0.05297288672485131,0.05297288672485131
System_Failure,1d_cnn,Power_J0,range,43,1684,0.1442116480320692,0.1665274240076542,0.12361874151974916,-0.1805209768457305,0.1805209768457305
System_Failure,1d_cnn,Power_J1,range,43,1684,0.4105484187602997,0.386359304189682,0.24640633002854884,0.09816758590501756,0.09816758590501756
System_Failure,1d_cnn,Power_J2,range,43,1684,2.7819531112909317,3.9524416574276984,4.123475879430771,-0.28385968060963845,0.28385968060963845
System_Failure,1d_cnn,Power_J3,range,43,1684,0.9303900450468063,1.1481473743915558,0.5886972397565842,-0.3698969769839387,0.3698969769839387
System_Failure,1d_cnn,Power_J4,range,43,1684,0.032863170839846134,0.04315875470638314,0.037059475551359355,-0.27781245453052184,0.27781245453052184
System_Failure,1d_cnn,Power_J5,range,43,1684,0.18985601142048836,0.20592142641544342,0.11806533858180046,-0.13607223921883127,0.13607223921883127
System_Failure,1d_cnn,Abs_Current_Sum,range,43,1684,4.208961248397827,5.850653886795044,3.148577630519867,-0.5214077056522041,0.5214077056522041
System_Failure,lstm,Current_J0,mean,41,1686,-0.019497282430529596,-0.062153364438563584,0.23948264707578343,0.17811763202423442,0.17811763202423442
System_Failure,lstm,Current_J1,mean,41,1686,-2.0968947887420653,-2.194246256351471,0.3439926609396933,0.2830044901058883,0.2830044901058883
System_Failure,lstm,Current_J2,mean,41,1686,-1.1135888695716858,-1.208203312754631,0.16490712314844114,0.5737438224410599,0.5737438224410599
System_Failure,lstm,Current_J3,mean,41,1686,-0.6545272439718246,-0.5669927082955837,0.179249573177367,-0.48833887927658115,0.48833887927658115
System_Failure,lstm,Current_J4,mean,41,1686,-0.017979898949852212,-0.007272882136749103,0.19812214668490924,-0.05404250353763531,0.05404250353763531
System_Failure,lstm,Current_J5,mean,41,1686,0.01206075856462121,-0.006652924700756557,0.03941587370354682,0.47477530007647206,0.47477530007647206
System_Failure,lstm,Temperature_J0,mean,41,1686,33.88125,33.88125,5.456250000000001,0.0,0.0
System_Failure,lstm,Temperature_J1,mean,41,1686,36.4125,36.41875,6.528125000000003,-0.0009573958831979195,0.0009573958831979195
System_Failure,lstm,Temperature_J2,mean,41,1686,36.86875,36.8625,6.71875,0.0009302325581397464,0.0009302325581397464
System_Failure,lstm,Temperature_J3,mean,41,1686,39.89375,39.884375000000006,6.435937500000001,0.00145666423889161,0.00145666423889161
System_Failure,lstm,Temperature_J4,mean,41,1686,41.4625,41.45,7.5,0.0016666666666660982,0.0016666666666660982
System_Failure,lstm,Temperature_J5,mean,41,1686,40.5625,40.559375,7.717187500000001,0.0004049402713096134,0.0004049402713096134
System_Failure,lstm,Speed_J0,mean,41,1686,0.00824603042437957,-0.0013113243847278175,0.06609111538982687,0.14460876855739238,0.14460876855739238
System_Failure,lstm,Speed_J1,mean,41,1686,-0.0019113551985356025,0.0007621243072925612,0.017175482752275643,-0.15565673142281514,0.15565673142281514
System_Failure,lstm,Speed_J2,mean,41,1686,0.001538412919944676,0.002503020435779035,0.15150590227840438,-0.006366798265468329,0.006366798265468329
System_Failure,lstm,Speed_J3,mean,41,1686,-0.01492426682380028,-0.0038427198305716337,0.15866843853236787,-0.06984090280164977,0.06984090280164977
System_Failure,lstm,Speed_J4,mean,41,1686,-0.0011226338356209564,-0.002799009717386793,0.01987421609046578,0.08434928321877516,0.08434928321877516
System_Failure,lstm,Speed_J5,mean,41,1686,0.009385719889972685,-0.0015654962022381368,0.09661280642412748,0.11335159900164057,0.11335159900164057
System_Failure,lstm,Tool_current,mean,41,1686,0.1308592975139618,0.1003623515367508,0.035439383983612044,0.860538264189735,0.860538264189735
System_Failure,lstm,Power_J0,mean,41,1686,0.0028466335087784954,0.004326553881520567,0.01810358395238154,-0.08174736983763853,0.08174736983763853
System_Failure,lstm,Power_J1,mean,41,1686,0.0058107091863348614,0.000755537558575356,0.04444623442514058,0.11373678092513721,0.11373678092513721
System_Failure,lstm,Power_J2,mean,41,1686,0.005425822165125283,0.0778615749470191,0.28591763817664095,-0.25334482071072073,0.25334482071072073
System_Failure,lstm,Power_J3,mean,41,1686,0.08593239079636987,0.10359611301820162,0.14837383208741814,-0.11904877007843763,0.11904877007843763
System_Failure,lstm,Power_J4,mean,41,1686,-0.0021362858443353615,-0.001234695978930884,0.007194970805519535,-0.12530834242062996,0.12530834242062996
System_Failure,lstm,Power_J5,mean,41,1686,0.014371143292703437,0.015701266378992815,0.012355551392059285,-0.10765388318842867,0.10765388318842867
System_Failure,lstm,Abs_Current_Sum,mean,41,1686,4.675845718383789,5.0084967613220215,0.7940584719181061,-0.4189251229001939,0.4189251229001939
System_Failure,lstm,Current_J0,range,41,1686,1.3022477626800537,2.2523152232170105,3.0956488251686096,-0.3069041464951083,0.3069041464951083
System_Failure,lstm,Current_J1,range,41,1686,2.3053330183029175,2.180097281932831,1.6292001008987427,0.07686946268969712,0.07686946268969712
System_Failure,lstm,Current_J2,range,41,1686,1.597840428352356,1.5527416467666626,1.3300347924232483,0.03390797131218344,0.03390797131218344
System_Failure,lstm,Current_J3,range,41,1686,1.3680324852466583,1.5743494480848312,1.1416658088564873,-0.18071572367120606,0.18071572367120606
System_Failure,lstm,Current_J4,range,41,1686,1.4368886649608612,1.8758947551250458,1.584546998143196,-0.2770546349705125,0.2770546349705125
System_Failure,lstm,Current_J5,range,41,1686,0.40567146241664886,0.43311093747615814,0.081759512424469,-0.3356120192724778,0.3356120192724778
System_Failure,lstm,Temperature_J0,range,41,1686,0.0625,0.0625,0.0,,
System_Failure,lstm,Temperature_J1,range,41,1686,0.0625,0.0625,0.0,,
System_Failure,lstm,Temperature_J2,range,41,1686,0.0625,0.0625,0.0,,
System_Failure,lstm,Temperature_J3,range,41,1686,0.0625,0.0625,0.0,,
System_Failure,lstm,Temperature_J4,range,41,1686,0.0625,0.0625,0.0625,0.0,0.0
System_Failure,lstm,Temperature_J5,range,41,1686,0.0625,0.0625,0.0,,
System_Failure,lstm,Speed_J0,range,41,1686,0.4092029482126236,0.5178442001342773,0.2804700583219528,-0.38735418879167477,0.38735418879167477
System_Failure,lstm,Speed_J1,range,41,1686,0.11138741858303547,0.184156134724617,0.10237153246998787,-0.7108296064915806,0.7108296064915806
System_Failure,lstm,Speed_J2,range,41,1686,0.10700054094195366,2.7462300956249237,3.672121226787567,-0.7187207043793084,0.7187207043793084
System_Failure,lstm,Speed_J3,range,41,1686,1.3634364306926727,1.5590860247612,0.5062004774808884,-0.3865061428669118,0.3865061428669118
System_Failure,lstm,Speed_J4,range,41,1686,0.09095060639083385,0.14749989565461874,0.11187792625423754,-0.5054552864635619,0.5054552864635619
System_Failure,lstm,Speed_J5,range,41,1686,1.3419829607009888,1.295613408088684,0.43348032236099243,0.10697037494054734,0.10697037494054734
System_Failure,lstm,Tool_current,range,41,1686,0.3983815908432007,0.11211532354354858,0.29305732250213623,0.9768268707824742,0.9768268707824742
System_Failure,lstm,Power_J0,range,41,1686,0.1458877231925726,0.1665274240076542,0.12689172849059105,-0.16265599862651425,0.16265599862651425
System_Failure,lstm,Power_J1,range,41,1686,0.3036573529243469,0.3868548721075058,0.2474117986857891,-0.33627142935417975,0.33627142935417975
System_Failure,lstm,Power_J2,range,41,1686,0.19507057778537273,3.97871994972229,4.094750300515443,-0.9240244445334397,0.9240244445334397
System_Failure,lstm,Power_J3,range,41,1686,0.945411890745163,1.1483523547649384,0.587400272488594,-0.34548922348978994,0.34548922348978994
